time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count,time,price,asset_id
2025-01-14T20:00:00.0000000Z,2025-01-14T21:00:00.0000000Z,2025-01-14T20:00:05.8800000Z,2025-01-14T20:59:57.5020000Z,96547,96863,96101,96459,104.24372536000003,1953,2025-01-14 20:00:00+00:00,96547,BTC
2025-01-14T21:00:00.0000000Z,2025-01-14T22:00:00.0000000Z,2025-01-14T21:00:40.7970000Z,2025-01-14T21:59:35.3000000Z,96432,96631,96280,96427,37.033239390000006,733,2025-01-14 21:00:00+00:00,96432,BTC
2025-01-14T22:00:00.0000000Z,2025-01-14T23:00:00.0000000Z,2025-01-14T22:00:00.1940000Z,2025-01-14T22:59:39.8840000Z,96434,96722,96402,96685,10.914268650000006,521,2025-01-14 22:00:00+00:00,96434,BTC
2025-01-14T23:00:00.0000000Z,2025-01-15T00:00:00.0000000Z,2025-01-14T23:00:09.1750000Z,2025-01-14T23:59:54.3740000Z,96652,96748,96470,96523,20.22986202999999,657,2025-01-14 23:00:00+00:00,96652,BTC
2025-01-15T00:00:00.0000000Z,2025-01-15T01:00:00.0000000Z,2025-01-15T00:00:27.5610000Z,2025-01-15T00:59:01.2230000Z,96560,97293,96474,96892,47.41810204999999,681,2025-01-15 00:00:00+00:00,96560,BTC
2025-01-15T01:00:00.0000000Z,2025-01-15T02:00:00.0000000Z,2025-01-15T01:00:33.7040000Z,2025-01-15T01:59:27.4760000Z,96764,97493,96764,97339,38.27369813,529,2025-01-15 01:00:00+00:00,96764,BTC
2025-01-15T02:00:00.0000000Z,2025-01-15T03:00:00.0000000Z,2025-01-15T02:00:01.0430000Z,2025-01-15T02:59:59.9590000Z,97325,97404,96725,96785,37.667624829999966,594,2025-01-15 02:00:00+00:00,97325,BTC
2025-01-15T03:00:00.0000000Z,2025-01-15T04:00:00.0000000Z,2025-01-15T03:00:29.3710000Z,2025-01-15T03:59:34.7910000Z,96804,97269,96736,97269,72.07224375999998,694,2025-01-15 03:00:00+00:00,96804,BTC
2025-01-15T04:00:00.0000000Z,2025-01-15T05:00:00.0000000Z,2025-01-15T04:00:00.5140000Z,2025-01-15T04:59:55.4330000Z,97271,97657,97061,97154,49.667995639999994,734,2025-01-15 04:00:00+00:00,97271,BTC
2025-01-15T05:00:00.0000000Z,2025-01-15T06:00:00.0000000Z,2025-01-15T05:00:05.0020000Z,2025-01-15T05:58:37.7320000Z,97153,97202,96736,96989,19.41021789000001,626,2025-01-15 05:00:00+00:00,97153,BTC
2025-01-15T06:00:00.0000000Z,2025-01-15T07:00:00.0000000Z,2025-01-15T06:00:03.4140000Z,2025-01-15T06:59:41.2290000Z,96989,97099,96809,97049,4.49177231,515,2025-01-15 06:00:00+00:00,96989,BTC
2025-01-15T07:00:00.0000000Z,2025-01-15T08:00:00.0000000Z,2025-01-15T07:00:06.3410000Z,2025-01-15T07:59:47.8230000Z,97049,97534,97049,97269,36.96312228,690,2025-01-15 07:00:00+00:00,97049,BTC
2025-01-15T08:00:00.0000000Z,2025-01-15T09:00:00.0000000Z,2025-01-15T08:00:10.5840000Z,2025-01-15T08:59:59.3820000Z,97279,97481,97122,97176,7.067046910000003,457,2025-01-15 08:00:00+00:00,97279,BTC
2025-01-15T09:00:00.0000000Z,2025-01-15T10:00:00.0000000Z,2025-01-15T09:00:00.4450000Z,2025-01-15T09:59:44.4550000Z,97176,97313,96759,96792,36.68183292,519,2025-01-15 09:00:00+00:00,97176,BTC
2025-01-15T10:00:00.0000000Z,2025-01-15T11:00:00.0000000Z,2025-01-15T10:00:01.4160000Z,2025-01-15T10:59:59.2610000Z,96786,97102,96712,96890,9.50887723,403,2025-01-15 10:00:00+00:00,96786,BTC
2025-01-15T11:00:00.0000000Z,2025-01-15T12:00:00.0000000Z,2025-01-15T11:00:31.7560000Z,2025-01-15T11:59:43.3100000Z,96891,96891,96515,96728,15.275335899999991,428,2025-01-15 11:00:00+00:00,96891,BTC
2025-01-15T12:00:00.0000000Z,2025-01-15T13:00:00.0000000Z,2025-01-15T12:00:00.9770000Z,2025-01-15T12:59:53.7510000Z,96724,97127,96516,96887,30.493928580000006,391,2025-01-15 12:00:00+00:00,96724,BTC
2025-01-15T13:00:00.0000000Z,2025-01-15T14:00:00.0000000Z,2025-01-15T13:00:00.4190000Z,2025-01-15T13:59:52.3350000Z,96887,99026,96810,98938,166.13162770000002,1824,2025-01-15 13:00:00+00:00,96887,BTC
2025-01-15T14:00:00.0000000Z,2025-01-15T15:00:00.0000000Z,2025-01-15T14:00:06.3550000Z,2025-01-15T14:59:59.9350000Z,98962,99502,98611,99427,191.94231516999997,1519,2025-01-15 14:00:00+00:00,98962,BTC
2025-01-15T15:00:00.0000000Z,2025-01-15T16:00:00.0000000Z,2025-01-15T15:00:04.6460000Z,2025-01-15T15:59:59.4770000Z,99459,99769,98967,98985,320.25637962,2962,2025-01-15 15:00:00+00:00,99459,BTC
2025-01-15T16:00:00.0000000Z,2025-01-15T17:00:00.0000000Z,2025-01-15T16:00:00.5410000Z,2025-01-15T16:59:59.2810000Z,98986,99489,98897,99000,98.98752753999995,1484,2025-01-15 16:00:00+00:00,98986,BTC
2025-01-15T17:00:00.0000000Z,2025-01-15T18:00:00.0000000Z,2025-01-15T17:00:00.8580000Z,2025-01-15T17:59:56.2690000Z,99001,99348,98623,98650,58.439513319999996,1350,2025-01-15 17:00:00+00:00,99001,BTC
2025-01-15T18:00:00.0000000Z,2025-01-15T19:00:00.0000000Z,2025-01-15T18:00:01.3630000Z,2025-01-15T18:59:43.9070000Z,98655,99475,98655,99475,83.24556843999997,1398,2025-01-15 18:00:00+00:00,98655,BTC
2025-01-15T19:00:00.0000000Z,2025-01-15T20:00:00.0000000Z,2025-01-15T19:00:03.2900000Z,2025-01-15T19:59:52.6530000Z,99451,99985,99307,99870,109.17361291,1555,2025-01-15 19:00:00+00:00,99451,BTC
2025-01-15T20:00:00.0000000Z,2025-01-15T21:00:00.0000000Z,2025-01-15T20:00:00.4710000Z,2025-01-15T20:59:55.7060000Z,99870,100715,99484,99618,228.05187852999998,3735,2025-01-15 20:00:00+00:00,99870,BTC
2025-01-15T21:00:00.0000000Z,2025-01-15T22:00:00.0000000Z,2025-01-15T21:00:02.9140000Z,2025-01-15T21:59:43.6900000Z,99609,99885,99512,99694,79.64990876000005,1431,2025-01-15 21:00:00+00:00,99609,BTC
2025-01-15T22:00:00.0000000Z,2025-01-15T23:00:00.0000000Z,2025-01-15T22:00:14.5950000Z,2025-01-15T22:59:45.9930000Z,99716,99844,99580,99721,11.441903820000002,377,2025-01-15 22:00:00+00:00,99716,BTC
2025-01-15T23:00:00.0000000Z,2025-01-16T00:00:00.0000000Z,2025-01-15T23:00:06.2960000Z,2025-01-15T23:59:54.3880000Z,99750,100521,99646,100512,59.50294962000001,631,2025-01-15 23:00:00+00:00,99750,BTC
2025-01-16T00:00:00.0000000Z,2025-01-16T01:00:00.0000000Z,2025-01-16T00:00:04.3310000Z,2025-01-16T00:59:55.6120000Z,100512,100860,99647,99873,90.8696376,790,2025-01-16 00:00:00+00:00,100512,BTC
2025-01-16T01:00:00.0000000Z,2025-01-16T02:00:00.0000000Z,2025-01-16T01:00:17.3260000Z,2025-01-16T01:59:49.8970000Z,99896,100209,99852,100089,11.077255840000001,307,2025-01-16 01:00:00+00:00,99896,BTC
2025-01-16T02:00:00.0000000Z,2025-01-16T03:00:00.0000000Z,2025-01-16T02:00:25.1910000Z,2025-01-16T02:58:24.5070000Z,100085,100122,99482,99611,32.13566606000001,331,2025-01-16 02:00:00+00:00,100085,BTC
2025-01-16T03:00:00.0000000Z,2025-01-16T04:00:00.0000000Z,2025-01-16T03:00:10.4980000Z,2025-01-16T03:59:52.6720000Z,99634,99837,99168,99455,23.710997040000013,450,2025-01-16 03:00:00+00:00,99634,BTC
2025-01-16T04:00:00.0000000Z,2025-01-16T05:00:00.0000000Z,2025-01-16T04:00:04.8630000Z,2025-01-16T04:59:17.4260000Z,99455,99686,99455,99602,11.281624740000002,378,2025-01-16 04:00:00+00:00,99455,BTC
2025-01-16T05:00:00.0000000Z,2025-01-16T06:00:00.0000000Z,2025-01-16T05:00:05.1640000Z,2025-01-16T05:58:35.3620000Z,99599,99599,99346,99373,6.337019189999999,296,2025-01-16 05:00:00+00:00,99599,BTC
2025-01-16T06:00:00.0000000Z,2025-01-16T07:00:00.0000000Z,2025-01-16T06:00:04.4910000Z,2025-01-16T06:59:46.8860000Z,99370,99869,99295,99780,34.85429589,435,2025-01-16 06:00:00+00:00,99370,BTC
2025-01-16T07:00:00.0000000Z,2025-01-16T08:00:00.0000000Z,2025-01-16T07:00:15.5640000Z,2025-01-16T07:59:48.9120000Z,99779,99831,99642,99772,5.7308809100000015,364,2025-01-16 07:00:00+00:00,99779,BTC
2025-01-16T08:00:00.0000000Z,2025-01-16T09:00:00.0000000Z,2025-01-16T08:00:09.2950000Z,2025-01-16T08:59:54.4220000Z,99781,99802,98622,98953,80.07857246999998,908,2025-01-16 08:00:00+00:00,99781,BTC
2025-01-16T09:00:00.0000000Z,2025-01-16T10:00:00.0000000Z,2025-01-16T09:00:01.8900000Z,2025-01-16T09:59:54.9940000Z,98954,99284,98643,99117,37.43428588000002,702,2025-01-16 09:00:00+00:00,98954,BTC
2025-01-16T10:00:00.0000000Z,2025-01-16T11:00:00.0000000Z,2025-01-16T10:00:00.8500000Z,2025-01-16T11:00:00.4810000Z,99118,99383,99094,99183,13.340667380000001,612,2025-01-16 10:00:00+00:00,99118,BTC
2025-01-16T11:00:00.0000000Z,2025-01-16T12:00:00.0000000Z,2025-01-16T11:00:00.8350000Z,2025-01-16T11:59:42.3980000Z,99193,99307,98719,99135,37.35508652,740,2025-01-16 11:00:00+00:00,99193,BTC
2025-01-16T12:00:00.0000000Z,2025-01-16T13:00:00.0000000Z,2025-01-16T12:00:00.6030000Z,2025-01-16T12:59:57.3740000Z,99132,99466,98886,99362,55.19303889,636,2025-01-16 12:00:00+00:00,99132,BTC
2025-01-16T13:00:00.0000000Z,2025-01-16T14:00:00.0000000Z,2025-01-16T13:00:00.7350000Z,2025-01-16T13:59:56.2950000Z,99363,99400,98788,99060,102.21718577000001,892,2025-01-16 13:00:00+00:00,99363,BTC
2025-01-16T14:00:00.0000000Z,2025-01-16T15:00:00.0000000Z,2025-01-16T14:00:00.8900000Z,2025-01-16T14:59:36.7080000Z,99063,99380,97483,97536,167.5966751900001,1560,2025-01-16 14:00:00+00:00,99063,BTC
2025-01-16T15:00:00.0000000Z,2025-01-16T16:00:00.0000000Z,2025-01-16T15:00:01.6930000Z,2025-01-16T15:59:56.8180000Z,97549,99251,97319,99251,161.7822886,1628,2025-01-16 15:00:00+00:00,97549,BTC
2025-01-16T16:00:00.0000000Z,2025-01-16T17:00:00.0000000Z,2025-01-16T16:00:00.4140000Z,2025-01-16T16:59:55.6000000Z,99251,99846,99075,99372,280.53156823999996,2760,2025-01-16 16:00:00+00:00,99251,BTC
2025-01-16T17:00:00.0000000Z,2025-01-16T18:00:00.0000000Z,2025-01-16T17:00:00.1700000Z,2025-01-16T17:59:57.0140000Z,99340,100340,99180,99822,192.20967469999994,2068,2025-01-16 17:00:00+00:00,99340,BTC
2025-01-16T18:00:00.0000000Z,2025-01-16T19:00:00.0000000Z,2025-01-16T18:00:01.2950000Z,2025-01-16T18:59:58.8490000Z,99822,100039,99250,99581,55.264102169999994,1436,2025-01-16 18:00:00+00:00,99822,BTC
2025-01-16T19:00:00.0000000Z,2025-01-16T20:00:00.0000000Z,2025-01-16T19:00:01.0570000Z,2025-01-16T19:59:54.9560000Z,99580,100414,99387,100394,95.45000413999999,1854,2025-01-16 19:00:00+00:00,99580,BTC
2025-01-16T20:00:00.0000000Z,2025-01-16T21:00:00.0000000Z,2025-01-16T20:00:01.2930000Z,2025-01-16T20:59:59.9780000Z,100397,100640,100274,100346,122.33592082000001,2536,2025-01-16 20:00:00+00:00,100397,BTC
2025-01-16T21:00:00.0000000Z,2025-01-16T22:00:00.0000000Z,2025-01-16T21:00:01.9520000Z,2025-01-16T21:59:59.2150000Z,100373,100388,99732,100137,111.34473412999998,1587,2025-01-16 21:00:00+00:00,100373,BTC
2025-01-16T22:00:00.0000000Z,2025-01-16T23:00:00.0000000Z,2025-01-16T22:00:19.4690000Z,2025-01-16T22:59:52.2440000Z,100125,100125,99383,99833,51.16846153999999,1068,2025-01-16 22:00:00+00:00,100125,BTC
2025-01-16T23:00:00.0000000Z,2025-01-17T00:00:00.0000000Z,2025-01-16T23:00:00.5690000Z,2025-01-16T23:59:58.1160000Z,99829,100089,99720,99975,38.27186763000001,1096,2025-01-16 23:00:00+00:00,99829,BTC
2025-01-17T00:00:00.0000000Z,2025-01-17T01:00:00.0000000Z,2025-01-17T00:00:01.9960000Z,2025-01-17T00:59:59.0290000Z,99975,100413,99944,100127,21.24039828,1011,2025-01-17 00:00:00+00:00,99975,BTC
2025-01-17T01:00:00.0000000Z,2025-01-17T02:00:00.0000000Z,2025-01-17T01:00:27.0680000Z,2025-01-17T01:59:54.2810000Z,100127,101774,100043,101636,112.62090228000001,1919,2025-01-17 01:00:00+00:00,100127,BTC
2025-01-17T02:00:00.0000000Z,2025-01-17T03:00:00.0000000Z,2025-01-17T02:00:00.7780000Z,2025-01-17T02:59:43.7590000Z,101636,102088,100789,101071,77.10171865999999,1724,2025-01-17 02:00:00+00:00,101636,BTC
2025-01-17T03:00:00.0000000Z,2025-01-17T04:00:00.0000000Z,2025-01-17T03:00:03.2780000Z,2025-01-17T03:59:40.3980000Z,101070,101237,100918,100999,18.9348954,1467,2025-01-17 03:00:00+00:00,101070,BTC
2025-01-17T04:00:00.0000000Z,2025-01-17T05:00:00.0000000Z,2025-01-17T04:00:09.2750000Z,2025-01-17T04:59:57.6190000Z,100999,101467,100920,101467,67.50195054,1491,2025-01-17 04:00:00+00:00,100999,BTC
2025-01-17T05:00:00.0000000Z,2025-01-17T06:00:00.0000000Z,2025-01-17T05:00:25.6200000Z,2025-01-17T05:59:56.7270000Z,101463,101774,101311,101311,97.85362778000004,1785,2025-01-17 05:00:00+00:00,101463,BTC
2025-01-17T06:00:00.0000000Z,2025-01-17T07:00:00.0000000Z,2025-01-17T06:00:00.8350000Z,2025-01-17T06:59:57.4630000Z,101311,101569,101294,101380,13.585619869999995,1002,2025-01-17 06:00:00+00:00,101311,BTC
2025-01-17T07:00:00.0000000Z,2025-01-17T08:00:00.0000000Z,2025-01-17T07:00:01.0690000Z,2025-01-17T07:59:50.2670000Z,101398,101848,101398,101461,16.36635228,1237,2025-01-17 07:00:00+00:00,101398,BTC
2025-01-17T08:00:00.0000000Z,2025-01-17T09:00:00.0000000Z,2025-01-17T08:00:07.1180000Z,2025-01-17T08:59:47.6260000Z,101431,102175,101429,102106,38.31017414,1577,2025-01-17 08:00:00+00:00,101431,BTC
2025-01-17T09:00:00.0000000Z,2025-01-17T10:00:00.0000000Z,2025-01-17T09:00:05.4130000Z,2025-01-17T09:59:59.9580000Z,102105,102262,101726,101845,98.78511630999999,1804,2025-01-17 09:00:00+00:00,102105,BTC
2025-01-17T10:00:00.0000000Z,2025-01-17T11:00:00.0000000Z,2025-01-17T10:00:00.1180000Z,2025-01-17T10:59:53.3050000Z,101832,102528,101775,102279,112.68070797,2089,2025-01-17 10:00:00+00:00,101832,BTC
2025-01-17T11:00:00.0000000Z,2025-01-17T12:00:00.0000000Z,2025-01-17T11:00:01.1770000Z,2025-01-17T11:59:50.0620000Z,102289,102426,102078,102244,15.39353166,1059,2025-01-17 11:00:00+00:00,102289,BTC
2025-01-17T12:00:00.0000000Z,2025-01-17T13:00:00.0000000Z,2025-01-17T12:00:04.1150000Z,2025-01-17T12:59:56.1100000Z,102217,102927,102177,102749,76.20647353999998,1794,2025-01-17 12:00:00+00:00,102217,BTC
2025-01-17T13:00:00.0000000Z,2025-01-17T14:00:00.0000000Z,2025-01-17T13:00:09.5600000Z,2025-01-17T13:59:56.4000000Z,102749,102961,102422,102465,79.77477635999993,2041,2025-01-17 13:00:00+00:00,102749,BTC
2025-01-17T14:00:00.0000000Z,2025-01-17T15:00:00.0000000Z,2025-01-17T14:00:04.7150000Z,2025-01-17T14:59:54.3060000Z,102449,103365,102286,103364,329.9656350199999,4628,2025-01-17 14:00:00+00:00,102449,BTC
2025-01-17T15:00:00.0000000Z,2025-01-17T16:00:00.0000000Z,2025-01-17T15:00:00.4360000Z,2025-01-17T15:59:59.2670000Z,103369,104360,103298,104053,494.2302268699997,6689,2025-01-17 15:00:00+00:00,103369,BTC
2025-01-17T16:00:00.0000000Z,2025-01-17T17:00:00.0000000Z,2025-01-17T16:00:03.6660000Z,2025-01-17T16:59:58.4770000Z,104047,105073,103885,105042,398.0314814099999,5248,2025-01-17 16:00:00+00:00,104047,BTC
2025-01-17T17:00:00.0000000Z,2025-01-17T18:00:00.0000000Z,2025-01-17T17:00:05.0090000Z,2025-01-17T17:59:57.3040000Z,105043,105313,104047,104145,226.85544159999984,3571,2025-01-17 17:00:00+00:00,105043,BTC
2025-01-17T18:00:00.0000000Z,2025-01-17T19:00:00.0000000Z,2025-01-17T18:00:04.2460000Z,2025-01-17T18:59:56.0100000Z,104151,105000,104072,104894,124.84292191000009,2908,2025-01-17 18:00:00+00:00,104151,BTC
2025-01-17T19:00:00.0000000Z,2025-01-17T20:00:00.0000000Z,2025-01-17T19:00:08.1230000Z,2025-01-17T19:59:51.9730000Z,104897,105932,104758,105912,243.69807991999994,4534,2025-01-17 19:00:00+00:00,104897,BTC
2025-01-17T20:00:00.0000000Z,2025-01-17T21:00:00.0000000Z,2025-01-17T20:00:00.8390000Z,2025-01-17T20:59:59.2760000Z,105913,105928,104584,104723,278.32918250999995,5134,2025-01-17 20:00:00+00:00,105913,BTC
2025-01-17T21:00:00.0000000Z,2025-01-17T22:00:00.0000000Z,2025-01-17T21:00:00.1160000Z,2025-01-17T21:59:53.5880000Z,104725,105087,104509,104639,80.54650272999999,2888,2025-01-17 21:00:00+00:00,104725,BTC
2025-01-17T22:00:00.0000000Z,2025-01-17T23:00:00.0000000Z,2025-01-17T22:00:04.3890000Z,2025-01-17T22:59:48.5750000Z,104639,104722,104232,104429,39.62468323000002,1899,2025-01-17 22:00:00+00:00,104639,BTC
2025-01-17T23:00:00.0000000Z,2025-01-18T00:00:00.0000000Z,2025-01-17T23:00:00.1400000Z,2025-01-17T23:59:29.7590000Z,104429,104556,104119,104119,24.73384078,1696,2025-01-17 23:00:00+00:00,104429,BTC
2025-01-18T00:00:00.0000000Z,2025-01-18T01:00:00.0000000Z,2025-01-18T00:00:02.4360000Z,2025-01-18T00:59:51.0800000Z,104119,104701,104119,104698,20.319213560000005,1498,2025-01-18 00:00:00+00:00,104119,BTC
2025-01-18T01:00:00.0000000Z,2025-01-18T02:00:00.0000000Z,2025-01-18T01:00:02.8620000Z,2025-01-18T01:59:45.9700000Z,104698,104698,104119,104298,30.76168393,1669,2025-01-18 01:00:00+00:00,104698,BTC
2025-01-18T02:00:00.0000000Z,2025-01-18T03:00:00.0000000Z,2025-01-18T02:00:00.7070000Z,2025-01-18T02:59:54.4540000Z,104298,104507,104262,104346,11.372986640000002,1463,2025-01-18 02:00:00+00:00,104298,BTC
2025-01-18T03:00:00.0000000Z,2025-01-18T04:00:00.0000000Z,2025-01-18T03:00:07.7740000Z,2025-01-18T03:59:47.4260000Z,104333,104469,103053,103558,100.29667835999999,2148,2025-01-18 03:00:00+00:00,104333,BTC
2025-01-18T04:00:00.0000000Z,2025-01-18T05:00:00.0000000Z,2025-01-18T04:00:00.7780000Z,2025-01-18T04:59:51.0320000Z,103557,103682,102659,103557,124.66738219999993,2207,2025-01-18 04:00:00+00:00,103557,BTC
2025-01-18T05:00:00.0000000Z,2025-01-18T06:00:00.0000000Z,2025-01-18T05:00:01.4340000Z,2025-01-18T05:59:46.2370000Z,103557,103718,102820,102820,109.96798954999997,2401,2025-01-18 05:00:00+00:00,103557,BTC
2025-01-18T06:00:00.0000000Z,2025-01-18T07:00:00.0000000Z,2025-01-18T06:00:04.4220000Z,2025-01-18T06:59:59.4270000Z,102820,103558,102820,103395,24.652808070000006,1794,2025-01-18 06:00:00+00:00,102820,BTC
2025-01-18T07:00:00.0000000Z,2025-01-18T08:00:00.0000000Z,2025-01-18T07:00:00.3610000Z,2025-01-18T07:59:55.8580000Z,103393,103445,102569,102771,31.94000061000001,1707,2025-01-18 07:00:00+00:00,103393,BTC
2025-01-18T08:00:00.0000000Z,2025-01-18T09:00:00.0000000Z,2025-01-18T08:00:08.8380000Z,2025-01-18T08:59:59.5260000Z,102769,103299,102238,103236,34.30864161999999,2071,2025-01-18 08:00:00+00:00,102769,BTC
2025-01-18T09:00:00.0000000Z,2025-01-18T10:00:00.0000000Z,2025-01-18T09:00:04.2590000Z,2025-01-18T09:59:55.3650000Z,103235,103411,103006,103091,12.637138689999997,1461,2025-01-18 09:00:00+00:00,103235,BTC
2025-01-18T10:00:00.0000000Z,2025-01-18T11:00:00.0000000Z,2025-01-18T10:00:01.5140000Z,2025-01-18T10:59:21.9050000Z,103091,103233,102777,103154,19.045517789999998,1838,2025-01-18 10:00:00+00:00,103091,BTC
2025-01-18T11:00:00.0000000Z,2025-01-18T12:00:00.0000000Z,2025-01-18T11:00:01.8820000Z,2025-01-18T11:59:30.1720000Z,103117,103799,102872,103521,88.49371833999999,1865,2025-01-18 11:00:00+00:00,103117,BTC
2025-01-18T12:00:00.0000000Z,2025-01-18T13:00:00.0000000Z,2025-01-18T12:00:00.3910000Z,2025-01-18T12:59:28.9250000Z,103535,103969,103326,103429,35.18660236,1763,2025-01-18 12:00:00+00:00,103535,BTC
2025-01-18T13:00:00.0000000Z,2025-01-18T14:00:00.0000000Z,2025-01-18T13:00:13.3070000Z,2025-01-18T13:59:50.8200000Z,103396,104337,103087,104301,101.24336946999998,1892,2025-01-18 13:00:00+00:00,103396,BTC
2025-01-18T14:00:00.0000000Z,2025-01-18T15:00:00.0000000Z,2025-01-18T14:00:02.9470000Z,2025-01-18T14:59:58.7060000Z,104301,104492,103718,103931,61.500628040000024,1986,2025-01-18 14:00:00+00:00,104301,BTC
2025-01-18T15:00:00.0000000Z,2025-01-18T16:00:00.0000000Z,2025-01-18T15:00:16.7070000Z,2025-01-18T15:59:55.8930000Z,103930,104909,103683,104500,104.41437377999999,2237,2025-01-18 15:00:00+00:00,103930,BTC
2025-01-18T16:00:00.0000000Z,2025-01-18T17:00:00.0000000Z,2025-01-18T16:00:07.8680000Z,2025-01-18T16:59:54.7400000Z,104501,104611,103088,103200,139.94441995999998,2681,2025-01-18 16:00:00+00:00,104501,BTC
2025-01-18T17:00:00.0000000Z,2025-01-18T18:00:00.0000000Z,2025-01-18T17:00:02.2790000Z,2025-01-18T17:59:56.2610000Z,103165,104107,103165,103705,53.15266434999999,2072,2025-01-18 17:00:00+00:00,103165,BTC
2025-01-18T18:00:00.0000000Z,2025-01-18T19:00:00.0000000Z,2025-01-18T18:00:03.2060000Z,2025-01-18T18:59:54.4100000Z,103723,104317,103706,104001,37.34401347,1935,2025-01-18 18:00:00+00:00,103723,BTC
2025-01-18T19:00:00.0000000Z,2025-01-18T20:00:00.0000000Z,2025-01-18T19:00:02.2530000Z,2025-01-18T19:59:47.6620000Z,104001,104369,103978,104268,21.85120359999999,1680,2025-01-18 19:00:00+00:00,104001,BTC
2025-01-18T20:00:00.0000000Z,2025-01-18T21:00:00.0000000Z,2025-01-18T20:00:00.4190000Z,2025-01-18T20:59:57.5680000Z,104268,104382,103679,103930,13.783141470000002,1862,2025-01-18 20:00:00+00:00,104268,BTC
2025-01-18T21:00:00.0000000Z,2025-01-18T22:00:00.0000000Z,2025-01-18T21:00:27.0270000Z,2025-01-18T21:59:59.1680000Z,103930,104159,103807,103807,47.51239294,1504,2025-01-18 21:00:00+00:00,103930,BTC
2025-01-18T22:00:00.0000000Z,2025-01-18T23:00:00.0000000Z,2025-01-18T22:00:00.2140000Z,2025-01-18T22:59:49.5830000Z,103807,104215,103770,104195,16.44058613,1131,2025-01-18 22:00:00+00:00,103807,BTC
2025-01-18T23:00:00.0000000Z,2025-01-19T00:00:00.0000000Z,2025-01-18T23:00:01.7750000Z,2025-01-18T23:59:40.2730000Z,104198,104604,104198,104438,65.5907095,1527,2025-01-18 23:00:00+00:00,104198,BTC
2025-01-19T00:00:00.0000000Z,2025-01-19T01:00:00.0000000Z,2025-01-19T00:00:06.7740000Z,2025-01-19T00:59:45.7010000Z,104432,104432,104037,104039,39.211726760000005,1255,2025-01-19 00:00:00+00:00,104432,BTC
2025-01-19T01:00:00.0000000Z,2025-01-19T02:00:00.0000000Z,2025-01-19T01:00:01.0290000Z,2025-01-19T01:59:58.2480000Z,104032,104569,103920,104377,60.60924105000002,1299,2025-01-19 01:00:00+00:00,104032,BTC
2025-01-19T02:00:00.0000000Z,2025-01-19T03:00:00.0000000Z,2025-01-19T02:00:03.0410000Z,2025-01-19T02:59:56.4170000Z,104380,105313,104380,104780,116.52274475000002,1524,2025-01-19 02:00:00+00:00,104380,BTC
2025-01-19T03:00:00.0000000Z,2025-01-19T04:00:00.0000000Z,2025-01-19T03:00:01.3640000Z,2025-01-19T03:59:53.7440000Z,104765,105048,104458,104856,38.49828517999998,1316,2025-01-19 03:00:00+00:00,104765,BTC
2025-01-19T04:00:00.0000000Z,2025-01-19T05:00:00.0000000Z,2025-01-19T04:00:00.7030000Z,2025-01-19T04:59:52.5610000Z,104856,105110,104581,104902,54.946653850000004,1585,2025-01-19 04:00:00+00:00,104856,BTC
2025-01-19T05:00:00.0000000Z,2025-01-19T06:00:00.0000000Z,2025-01-19T05:00:14.4630000Z,2025-01-19T05:59:59.5260000Z,104903,105008,104122,105007,169.96089707,1984,2025-01-19 05:00:00+00:00,104903,BTC
2025-01-19T06:00:00.0000000Z,2025-01-19T07:00:00.0000000Z,2025-01-19T06:00:06.5940000Z,2025-01-19T06:59:44.3730000Z,105006,105490,104904,105424,36.31754415999999,1218,2025-01-19 06:00:00+00:00,105006,BTC
2025-01-19T07:00:00.0000000Z,2025-01-19T08:00:00.0000000Z,2025-01-19T07:00:00.4700000Z,2025-01-19T07:59:47.1140000Z,105425,105469,104791,105002,65.16008194,1264,2025-01-19 07:00:00+00:00,105425,BTC
2025-01-19T08:00:00.0000000Z,2025-01-19T09:00:00.0000000Z,2025-01-19T08:00:00.7950000Z,2025-01-19T08:59:48.8610000Z,104995,104995,104152,104275,61.18493465000001,1553,2025-01-19 08:00:00+00:00,104995,BTC
2025-01-19T09:00:00.0000000Z,2025-01-19T10:00:00.0000000Z,2025-01-19T09:00:02.2560000Z,2025-01-19T09:59:45.8680000Z,104269,105283,103310,105130,220.26072997999995,3033,2025-01-19 09:00:00+00:00,104269,BTC
2025-01-19T10:00:00.0000000Z,2025-01-19T11:00:00.0000000Z,2025-01-19T10:00:00.4460000Z,2025-01-19T10:59:53.6400000Z,105147,105152,104250,104622,92.58245951000002,1733,2025-01-19 10:00:00+00:00,105147,BTC
2025-01-19T11:00:00.0000000Z,2025-01-19T12:00:00.0000000Z,2025-01-19T11:00:00.3690000Z,2025-01-19T11:59:57.6670000Z,104623,105136,104045,104171,99.68320255,2034,2025-01-19 11:00:00+00:00,104623,BTC
2025-01-19T12:00:00.0000000Z,2025-01-19T13:00:00.0000000Z,2025-01-19T12:00:00.2120000Z,2025-01-19T12:59:58.7340000Z,104173,104859,104134,104766,92.92829210999997,1614,2025-01-19 12:00:00+00:00,104173,BTC
2025-01-19T13:00:00.0000000Z,2025-01-19T14:00:00.0000000Z,2025-01-19T13:00:00.4630000Z,2025-01-19T13:59:57.4170000Z,104767,105124,104689,104804,26.61443274999996,1458,2025-01-19 13:00:00+00:00,104767,BTC
